StrideIndex,Subject,Trial,Speed
1,AB30,levelground_ccw_fast_01_01_07,fast
2,AB30,levelground_ccw_fast_01_01_08,fast
3,AB30,levelground_ccw_fast_01_02_09,fast
4,AB30,levelground_ccw_fast_02_01_07,fast
5,AB30,levelground_ccw_fast_02_02_08,fast
6,AB30,levelground_ccw_fast_02_02_09,fast
7,AB30,levelground_ccw_fast_02_03_07,fast
8,AB30,levelground_ccw_fast_02_03_08,fast
9,AB30,levelground_ccw_fast_02_04_07,fast
10,AB30,levelground_ccw_normal_01_01_07,normal
11,AB30,levelground_ccw_normal_01_01_08,normal
12,AB30,levelground_ccw_normal_01_02_07,normal
13,AB30,levelground_ccw_normal_01_02_08,normal
14,AB30,levelground_ccw_normal_01_03_07,normal
15,AB30,levelground_ccw_normal_01_03_08,normal
16,AB30,levelground_ccw_normal_01_04_08,normal
17,AB30,levelground_ccw_normal_01_05_08,normal
18,AB30,levelground_ccw_normal_01_05_09,normal
19,AB30,levelground_ccw_normal_01_06_07,normal
20,AB30,levelground_ccw_normal_01_06_08,normal
21,AB30,levelground_ccw_slow_01_01_03,slow
22,AB30,levelground_ccw_slow_01_01_08,slow
23,AB30,levelground_ccw_slow_01_02_04,slow
24,AB30,levelground_ccw_slow_01_02_08,slow
25,AB30,levelground_ccw_slow_01_02_09,slow
26,AB30,levelground_ccw_slow_01_03_04,slow
27,AB30,levelground_ccw_slow_01_03_09,slow
28,AB30,levelground_ccw_slow_01_04_04,slow
29,AB30,levelground_ccw_slow_01_04_09,slow
30,AB30,levelground_ccw_slow_01_05_04,slow
31,AB30,levelground_ccw_slow_01_05_09,slow
32,AB30,levelground_cw_fast_01_01_06,fast
33,AB30,levelground_cw_fast_01_01_07,fast
34,AB30,levelground_cw_fast_01_01_08,fast
35,AB30,levelground_cw_fast_01_01_13,fast
36,AB30,levelground_cw_fast_01_02_02,fast
37,AB30,levelground_cw_fast_01_02_03,fast
38,AB30,levelground_cw_fast_01_02_04,fast
39,AB30,levelground_cw_fast_01_02_09,fast
40,AB30,levelground_cw_fast_01_03_03,fast
41,AB30,levelground_cw_fast_01_03_04,fast
42,AB30,levelground_cw_fast_01_03_05,fast
43,AB30,levelground_cw_fast_01_03_10,fast
44,AB30,levelground_cw_fast_01_04_03,fast
45,AB30,levelground_cw_fast_01_04_04,fast
46,AB30,levelground_cw_fast_01_04_05,fast
47,AB30,levelground_cw_fast_01_04_10,fast
48,AB30,levelground_cw_fast_01_05_03,fast
49,AB30,levelground_cw_fast_01_05_04,fast
50,AB30,levelground_cw_fast_01_05_05,fast
51,AB30,levelground_cw_fast_01_05_10,fast
52,AB30,levelground_cw_fast_01_06_03,fast
53,AB30,levelground_cw_fast_01_06_04,fast
54,AB30,levelground_cw_fast_01_06_05,fast
55,AB30,levelground_cw_fast_01_06_10,fast
56,AB30,levelground_cw_fast_01_07_02,fast
57,AB30,levelground_cw_fast_01_07_03,fast
58,AB30,levelground_cw_fast_01_07_04,fast
59,AB30,levelground_cw_fast_01_07_09,fast
60,AB30,levelground_cw_normal_01_01_02,normal
61,AB30,levelground_cw_normal_01_01_03,normal
62,AB30,levelground_cw_normal_01_01_04,normal
63,AB30,levelground_cw_normal_01_01_10,normal
64,AB30,levelground_cw_normal_01_01_11,normal
65,AB30,levelground_cw_normal_01_02_02,normal
66,AB30,levelground_cw_normal_01_02_03,normal
67,AB30,levelground_cw_normal_01_02_04,normal
68,AB30,levelground_cw_normal_01_02_10,normal
69,AB30,levelground_cw_normal_01_02_11,normal
70,AB30,levelground_cw_normal_01_03_02,normal
71,AB30,levelground_cw_normal_01_03_03,normal
72,AB30,levelground_cw_normal_01_03_04,normal
73,AB30,levelground_cw_normal_01_03_10,normal
74,AB30,levelground_cw_normal_01_03_11,normal
75,AB30,levelground_cw_normal_01_04_02,normal
76,AB30,levelground_cw_normal_01_04_03,normal
77,AB30,levelground_cw_normal_01_04_04,normal
78,AB30,levelground_cw_normal_01_04_10,normal
79,AB30,levelground_cw_normal_01_04_11,normal
80,AB30,levelground_cw_normal_01_05_02,normal
81,AB30,levelground_cw_normal_01_05_03,normal
82,AB30,levelground_cw_normal_01_05_04,normal
83,AB30,levelground_cw_normal_01_05_10,normal
84,AB30,levelground_cw_normal_01_05_11,normal
85,AB30,levelground_cw_slow_01_01_03,slow
86,AB30,levelground_cw_slow_01_01_04,slow
87,AB30,levelground_cw_slow_01_01_05,slow
88,AB30,levelground_cw_slow_01_01_06,slow
89,AB30,levelground_cw_slow_01_01_12,slow
90,AB30,levelground_cw_slow_01_01_13,slow
91,AB30,levelground_cw_slow_01_02_02,slow
92,AB30,levelground_cw_slow_01_02_03,slow
93,AB30,levelground_cw_slow_01_02_04,slow
94,AB30,levelground_cw_slow_01_02_05,slow
95,AB30,levelground_cw_slow_01_02_11,slow
96,AB30,levelground_cw_slow_01_02_12,slow
97,AB30,levelground_cw_slow_01_03_02,slow
98,AB30,levelground_cw_slow_01_03_03,slow
99,AB30,levelground_cw_slow_01_03_04,slow
100,AB30,levelground_cw_slow_01_03_05,slow
101,AB30,levelground_cw_slow_01_03_11,slow
102,AB30,levelground_cw_slow_01_03_12,slow
